CODE POSTAL;CODE INSEE;NOM COMMUNE;CODE DEPARTEMENT;SURFACE COMMUNE (km²);POPULATION COMMUNE;coordonnees;var;Couverture;Opérateur;var2;Type Couverture;Réseau
59910;59090;BONDUES;59;13.0978362946;9345.63;50.7096656233, 3.09529083038;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59190;59091;BORRE;59;5.67749578865;576.35;50.731528018, 2.58086143092;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59190;59091;BORRE;59;5.67749578865;576.35;50.731528018, 2.58086143092;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59190;59091;BORRE;59;5.67749578865;576.35;50.731528018, 2.58086143092;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59190;59091;BORRE;59;5.67749578865;576.35;50.731528018, 2.58086143092;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59190;59091;BORRE;59;5.67749578865;576.35;50.731528018, 2.58086143092;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59190;59091;BORRE;59;5.67749578865;576.35;50.731528018, 2.58086143092;Bouygues Telecom Couverture surfacique 4G;1.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59111;59092;BOUCHAIN;59;12.3857200157;4147.24;50.2808463643, 3.3121651121;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59111;59092;BOUCHAIN;59;12.3857200157;4147.24;50.2808463643, 3.3121651121;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59111;59092;BOUCHAIN;59;12.3857200157;4147.24;50.2808463643, 3.3121651121;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59111;59092;BOUCHAIN;59;12.3857200157;4147.24;50.2808463643, 3.3121651121;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59111;59092;BOUCHAIN;59;12.3857200157;4147.24;50.2808463643, 3.3121651121;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59111;59092;BOUCHAIN;59;12.3857200157;4147.24;50.2808463643, 3.3121651121;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59440;59093;BOULOGNE-SUR-HELPE;59;8.669945991;339.36;50.0790302636, 3.89209548407;Bouygues Telecom Couverture surfacique 3G;0.98;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59440;59093;BOULOGNE-SUR-HELPE;59;8.669945991;339.36;50.0790302636, 3.89209548407;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59440;59093;BOULOGNE-SUR-HELPE;59;8.669945991;339.36;50.0790302636, 3.89209548407;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59440;59093;BOULOGNE-SUR-HELPE;59;8.669945991;339.36;50.0790302636, 3.89209548407;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59440;59093;BOULOGNE-SUR-HELPE;59;8.669945991;339.36;50.0790302636, 3.89209548407;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59630;59094;BOURBOURG;59;39.812520497;7011.6;50.9424001702, 2.20355448436;Bouygues Telecom Couverture population 4G;0.99;Bouygues Telecom ; population 4G;Population;4G
59630;59094;BOURBOURG;59;39.812520497;7011.6;50.9424001702, 2.20355448436;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59630;59094;BOURBOURG;59;39.812520497;7011.6;50.9424001702, 2.20355448436;Bouygues Telecom Couverture surfacique 3G;0.99;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59630;59094;BOURBOURG;59;39.812520497;7011.6;50.9424001702, 2.20355448436;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59630;59094;BOURBOURG;59;39.812520497;7011.6;50.9424001702, 2.20355448436;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;Bouygues Telecom Couverture population 4G;0.98;Bouygues Telecom ; population 4G;Population;4G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;SFR Couverture population 4G;0.33;SFR ; population 4G;Population;4G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;Par au moins un opérateur Couverture population 4G;0.99;Tout Opérateur ; population 4G;Population;4G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59830;59096;BOURGHELLES;59;6.82991854154;1741.29;50.5637205192, 3.24739149692;SFR Couverture surfacique 4G;0.67;SFR ; surfacique 4G;Surfacique;4G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;Orange France Couverture surfacique 4G;0.12;Orange France ; surfacique 4G;Surfacique;4G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;Bouygues Telecom Couverture population 3G;0.97;Bouygues Telecom ; population 3G;Population;3G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
62147;59097;BOURSIES;59;7.34437361963;339.29;50.1408057238, 3.04441612391;Bouygues Telecom Couverture surfacique 4G;0.14;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59166;59098;BOUSBECQUE;59;6.42699182857;4708.39;50.7638184317, 3.07542848088;Free Mobile Couverture surfacique 2G;0.99;Free Mobile ; surfacique 2G;Surfacique;2G
59166;59098;BOUSBECQUE;59;6.42699182857;4708.39;50.7638184317, 3.07542848088;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59166;59098;BOUSBECQUE;59;6.42699182857;4708.39;50.7638184317, 3.07542848088;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59166;59098;BOUSBECQUE;59;6.42699182857;4708.39;50.7638184317, 3.07542848088;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59252;59387;MARQUETTE-EN-OSTREVANT;59;7.62727403771;1674.16;50.2921413356, 3.2707273524;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59252;59387;MARQUETTE-EN-OSTREVANT;59;7.62727403771;1674.16;50.2921413356, 3.2707273524;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59252;59387;MARQUETTE-EN-OSTREVANT;59;7.62727403771;1674.16;50.2921413356, 3.2707273524;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59274;59388;MARQUILLIES;59;7.0712128214;2001.75;50.5507925122, 2.86815833452;SFR Couverture population 4G;0.06;SFR ; population 4G;Population;4G
59274;59388;MARQUILLIES;59;7.0712128214;2001.75;50.5507925122, 2.86815833452;Orange France Couverture surfacique 4G;1.0;Orange France ; surfacique 4G;Surfacique;4G
59274;59388;MARQUILLIES;59;7.0712128214;2001.75;50.5507925122, 2.86815833452;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59274;59388;MARQUILLIES;59;7.0712128214;2001.75;50.5507925122, 2.86815833452;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59274;59388;MARQUILLIES;59;7.0712128214;2001.75;50.5507925122, 2.86815833452;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59274;59388;MARQUILLIES;59;7.0712128214;2001.75;50.5507925122, 2.86815833452;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59241;59389;MASNIERES;59;11.0341676301;2619.03;50.104659247, 3.20208772877;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59241;59389;MASNIERES;59;11.0341676301;2619.03;50.104659247, 3.20208772877;Par au moins un opérateur Couverture population 4G;1.0;Tout Opérateur ; population 4G;Population;4G
59241;59389;MASNIERES;59;11.0341676301;2619.03;50.104659247, 3.20208772877;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59241;59389;MASNIERES;59;11.0341676301;2619.03;50.104659247, 3.20208772877;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59241;59389;MASNIERES;59;11.0341676301;2619.03;50.104659247, 3.20208772877;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59241;59389;MASNIERES;59;11.0341676301;2619.03;50.104659247, 3.20208772877;SFR Couverture surfacique 4G;1.0;SFR ; surfacique 4G;Surfacique;4G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59172;59391;MASTAING;59;6.47995569002;916.95;50.3064012156, 3.29792589761;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59172;59391;MASTAING;59;6.47995569002;916.95;50.3064012156, 3.29792589761;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59172;59391;MASTAING;59;6.47995569002;916.95;50.3064012156, 3.29792589761;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59172;59391;MASTAING;59;6.47995569002;916.95;50.3064012156, 3.29792589761;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59172;59391;MASTAING;59;6.47995569002;916.95;50.3064012156, 3.29792589761;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59172;59391;MASTAING;59;6.47995569002;916.95;50.3064012156, 3.29792589761;Bouygues Telecom Couverture surfacique 4G;1.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Bouygues Telecom Couverture population 4G;0.36;Bouygues Telecom ; population 4G;Population;4G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Bouygues Telecom Couverture surfacique 3G;0.99;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Par au moins un opérateur Couverture population 4G;0.99;Tout Opérateur ; population 4G;Population;4G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59600;59392;MAUBEUGE;59;19.1486392047;32084.61;50.283630719, 3.96328053037;Free Mobile Couverture population 4G;0.21;Free Mobile ; population 4G;Population;4G
59158;59393;MAULDE;59;5.35431471849;777.43;50.4952908946, 3.42538565597;Par au moins un opérateur Couverture population 4G;0.66;Tout Opérateur ; population 4G;Population;4G
59158;59393;MAULDE;59;5.35431471849;777.43;50.4952908946, 3.42538565597;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59158;59393;MAULDE;59;5.35431471849;777.43;50.4952908946, 3.42538565597;Orange France Couverture surfacique 3G;0.96;Orange France ; surfacique 3G;Surfacique;3G
59158;59393;MAULDE;59;5.35431471849;777.43;50.4952908946, 3.42538565597;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59158;59393;MAULDE;59;5.35431471849;777.43;50.4952908946, 3.42538565597;Par au moins un opérateur Couverture surfacique 4G;0.91;Tout Opérateur ; surfacique 4G;Surfacique;4G
59158;59393;MAULDE;59;5.35431471849;777.43;50.4952908946, 3.42538565597;Orange France Couverture population 2G;0.97;Orange France ; population 2G;Population;2G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Par au moins un opérateur Couverture surfacique 4G;0.68;Tout Opérateur ; surfacique 4G;Surfacique;4G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Orange France Couverture population 4G;0.6;Orange France ; population 4G;Population;4G
59980;59394;MAUROIS;59;2.08672797068;405.58;50.0727158621, 3.4590777682;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;Orange France Couverture population 4G;0.0;Orange France ; population 4G;Population;4G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59360;59395;MAZINGHIEN;59;9.15625209499;323.31;50.049448426, 3.59700862525;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59570;59396;MECQUIGNIES;59;4.71585421307;599.96;50.2704309321, 3.80248207777;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59570;59396;MECQUIGNIES;59;4.71585421307;599.96;50.2704309321, 3.80248207777;Bouygues Telecom Couverture surfacique 3G;0.99;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59570;59396;MECQUIGNIES;59;4.71585421307;599.96;50.2704309321, 3.80248207777;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59570;59396;MECQUIGNIES;59;4.71585421307;599.96;50.2704309321, 3.80248207777;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59570;59396;MECQUIGNIES;59;4.71585421307;599.96;50.2704309321, 3.80248207777;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59570;59396;MECQUIGNIES;59;4.71585421307;599.96;50.2704309321, 3.80248207777;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;SFR Couverture population 4G;0.17;SFR ; population 4G;Population;4G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Orange France Couverture surfacique 4G;0.14;Orange France ; surfacique 4G;Surfacique;4G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Par au moins un opérateur Couverture population 4G;0.71;Tout Opérateur ; population 4G;Population;4G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Orange France Couverture population 4G;0.19;Orange France ; population 4G;Population;4G
59470;59397;MERCKEGHEM;59;11.0302425209;561.96;50.8699396008, 2.27783454706;Bouygues Telecom Couverture surfacique 4G;0.48;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59710;59398;MERIGNIES;59;8.55223024422;2518.25;50.5069205161, 3.12172446457;Bouygues Telecom Couverture population 4G;1.0;Bouygues Telecom ; population 4G;Population;4G
59710;59398;MERIGNIES;59;8.55223024422;2518.25;50.5069205161, 3.12172446457;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59710;59398;MERIGNIES;59;8.55223024422;2518.25;50.5069205161, 3.12172446457;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
